[Wed Apr 28 16:09:40 2021] 1963 SIGUSR1 sent, 2027 SIRUSR2 sent, 2232 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.073 sec between SIGUSR1, avg 0.091 sec between SIGUSR2
[Wed Apr 28 16:09:40 2021] 1973 SIGUSR1 sent, 2027 SIRUSR2 sent, 2242 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.073 sec between SIGUSR1, avg 0.091 sec between SIGUSR2
[Wed Apr 28 16:09:41 2021] 1975 SIGUSR1 sent, 2035 SIRUSR2 sent, 2244 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.074 sec between SIGUSR1, avg 0.092 sec between SIGUSR2
[Wed Apr 28 16:09:42 2021] 1983 SIGUSR1 sent, 2037 SIRUSR2 sent, 2252 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.074 sec between SIGUSR1, avg 0.092 sec between SIGUSR2
[Wed Apr 28 16:09:42 2021] 1993 SIGUSR1 sent, 2037 SIRUSR2 sent, 2262 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.073 sec between SIGUSR1, avg 0.092 sec between SIGUSR2
[Wed Apr 28 16:09:42 2021] 2003 SIGUSR1 sent, 2037 SIRUSR2 sent, 2272 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.073 sec between SIGUSR1, avg 0.093 sec between SIGUSR2
[Wed Apr 28 16:09:42 2021] 2013 SIGUSR1 sent, 2037 SIRUSR2 sent, 2282 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.073 sec between SIGUSR1, avg 0.093 sec between SIGUSR2
[Wed Apr 28 16:09:43 2021] 2014 SIGUSR1 sent, 2046 SIRUSR2 sent, 2283 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.073 sec between SIGUSR1, avg 0.093 sec between SIGUSR2
[Wed Apr 28 16:09:43 2021] 2014 SIGUSR1 sent, 2056 SIRUSR2 sent, 2283 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.073 sec between SIGUSR1, avg 0.093 sec between SIGUSR2
[Wed Apr 28 16:09:44 2021] 2014 SIGUSR1 sent, 2066 SIRUSR2 sent, 2283 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.073 sec between SIGUSR1, avg 0.093 sec between SIGUSR2
[Wed Apr 28 16:09:44 2021] 2014 SIGUSR1 sent, 2076 SIRUSR2 sent, 2283 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.074 sec between SIGUSR1, avg 0.094 sec between SIGUSR2
[Wed Apr 28 16:09:45 2021] 2022 SIGUSR1 sent, 2078 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.074 sec between SIGUSR1, avg 0.094 sec between SIGUSR2
[Wed Apr 28 16:09:46 2021] 2027 SIGUSR1 sent, 2083 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.074 sec between SIGUSR1, avg 0.095 sec between SIGUSR2
[Wed Apr 28 16:09:47 2021] 2031 SIGUSR1 sent, 2089 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.074 sec between SIGUSR1, avg 0.095 sec between SIGUSR2
[Wed Apr 28 16:09:47 2021] 2041 SIGUSR1 sent, 2089 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.075 sec between SIGUSR1, avg 0.095 sec between SIGUSR2
[Wed Apr 28 16:09:47 2021] 2051 SIGUSR1 sent, 2089 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.075 sec between SIGUSR1, avg 0.095 sec between SIGUSR2
[Wed Apr 28 16:09:47 2021] 2061 SIGUSR1 sent, 2089 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.075 sec between SIGUSR1, avg 0.095 sec between SIGUSR2
[Wed Apr 28 16:09:47 2021] 2071 SIGUSR1 sent, 2089 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.075 sec between SIGUSR1, avg 0.095 sec between SIGUSR2
[Wed Apr 28 16:09:48 2021] 2077 SIGUSR1 sent, 2093 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.075 sec between SIGUSR1, avg 0.096 sec between SIGUSR2
[Wed Apr 28 16:09:48 2021] 2077 SIGUSR1 sent, 2103 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.075 sec between SIGUSR1, avg 0.096 sec between SIGUSR2
[Wed Apr 28 16:09:48 2021] 2077 SIGUSR1 sent, 2113 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.075 sec between SIGUSR1, avg 0.096 sec between SIGUSR2
[Wed Apr 28 16:09:49 2021] 2083 SIGUSR1 sent, 2117 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.075 sec between SIGUSR1, avg 0.096 sec between SIGUSR2
[Wed Apr 28 16:09:49 2021] 2093 SIGUSR1 sent, 2117 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.076 sec between SIGUSR1, avg 0.097 sec between SIGUSR2
[Wed Apr 28 16:09:50 2021] 2096 SIGUSR1 sent, 2124 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.076 sec between SIGUSR1, avg 0.097 sec between SIGUSR2
[Wed Apr 28 16:09:51 2021] 2099 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.076 sec between SIGUSR1, avg 0.097 sec between SIGUSR2
[Wed Apr 28 16:09:52 2021] 2109 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:52 2021] 2119 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:52 2021] 2129 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:52 2021] 2139 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:52 2021] 2149 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:52 2021] 2159 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:52 2021] 2169 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:53 2021] 2179 SIGUSR1 sent, 2131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:53 2021] 2179 SIGUSR1 sent, 2141 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.098 sec between SIGUSR2
[Wed Apr 28 16:09:53 2021] 2179 SIGUSR1 sent, 2151 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.099 sec between SIGUSR2
[Wed Apr 28 16:09:53 2021] 2179 SIGUSR1 sent, 2161 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.077 sec between SIGUSR1, avg 0.099 sec between SIGUSR2
[Wed Apr 28 16:09:54 2021] 2186 SIGUSR1 sent, 2164 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.078 sec between SIGUSR1, avg 0.099 sec between SIGUSR2
[Wed Apr 28 16:09:54 2021] 2196 SIGUSR1 sent, 2164 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.078 sec between SIGUSR1, avg 0.099 sec between SIGUSR2
[Wed Apr 28 16:09:55 2021] 2201 SIGUSR1 sent, 2169 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.078 sec between SIGUSR1, avg 0.100 sec between SIGUSR2
[Wed Apr 28 16:09:55 2021] 2201 SIGUSR1 sent, 2179 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.078 sec between SIGUSR1, avg 0.100 sec between SIGUSR2
[Wed Apr 28 16:09:56 2021] 2210 SIGUSR1 sent, 2180 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.079 sec between SIGUSR1, avg 0.100 sec between SIGUSR2
[Wed Apr 28 16:09:57 2021] 2213 SIGUSR1 sent, 2187 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.079 sec between SIGUSR1, avg 0.101 sec between SIGUSR2
[Wed Apr 28 16:09:58 2021] 2220 SIGUSR1 sent, 2190 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.079 sec between SIGUSR1, avg 0.101 sec between SIGUSR2
[Wed Apr 28 16:09:58 2021] 2230 SIGUSR1 sent, 2190 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.079 sec between SIGUSR1, avg 0.101 sec between SIGUSR2
[Wed Apr 28 16:09:58 2021] 2240 SIGUSR1 sent, 2190 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.079 sec between SIGUSR1, avg 0.101 sec between SIGUSR2
[Wed Apr 28 16:09:58 2021] 2250 SIGUSR1 sent, 2190 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.080 sec between SIGUSR1, avg 0.102 sec between SIGUSR2
[Wed Apr 28 16:09:59 2021] 2255 SIGUSR1 sent, 2195 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.080 sec between SIGUSR1, avg 0.102 sec between SIGUSR2
[Wed Apr 28 16:09:59 2021] 2255 SIGUSR1 sent, 2205 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.080 sec between SIGUSR1, avg 0.102 sec between SIGUSR2
[Wed Apr 28 16:10:00 2021] 2255 SIGUSR1 sent, 2215 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.080 sec between SIGUSR1, avg 0.102 sec between SIGUSR2
[Wed Apr 28 16:10:00 2021] 2255 SIGUSR1 sent, 2225 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.080 sec between SIGUSR1, avg 0.103 sec between SIGUSR2
[Wed Apr 28 16:10:01 2021] 2258 SIGUSR1 sent, 2232 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.081 sec between SIGUSR1, avg 0.103 sec between SIGUSR2
[Wed Apr 28 16:10:02 2021] 2268 SIGUSR1 sent, 2232 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.081 sec between SIGUSR1, avg 0.103 sec between SIGUSR2
[Wed Apr 28 16:10:02 2021] 2268 SIGUSR1 sent, 2242 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.081 sec between SIGUSR1, avg 0.104 sec between SIGUSR2
[Wed Apr 28 16:10:03 2021] 2277 SIGUSR1 sent, 2243 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.081 sec between SIGUSR1, avg 0.104 sec between SIGUSR2
[Wed Apr 28 16:10:03 2021] 2287 SIGUSR1 sent, 2243 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.082 sec between SIGUSR1, avg 0.104 sec between SIGUSR2
[Wed Apr 28 16:10:03 2021] 2297 SIGUSR1 sent, 2243 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.082 sec between SIGUSR1, avg 0.104 sec between SIGUSR2
[Wed Apr 28 16:10:03 2021] 2307 SIGUSR1 sent, 2243 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.082 sec between SIGUSR1, avg 0.104 sec between SIGUSR2
[Wed Apr 28 16:10:03 2021] 2317 SIGUSR1 sent, 2243 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.082 sec between SIGUSR1, avg 0.104 sec between SIGUSR2
[Wed Apr 28 16:10:04 2021] 2321 SIGUSR1 sent, 2249 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.082 sec between SIGUSR1, avg 0.104 sec between SIGUSR2
[Wed Apr 28 16:10:04 2021] 2321 SIGUSR1 sent, 2259 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.082 sec between SIGUSR1, avg 0.105 sec between SIGUSR2
[Wed Apr 28 16:10:04 2021] 2321 SIGUSR1 sent, 2269 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.082 sec between SIGUSR1, avg 0.105 sec between SIGUSR2
[Wed Apr 28 16:10:05 2021] 2328 SIGUSR1 sent, 2272 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.082 sec between SIGUSR1, avg 0.105 sec between SIGUSR2
[Wed Apr 28 16:10:05 2021] 2338 SIGUSR1 sent, 2272 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.083 sec between SIGUSR1, avg 0.105 sec between SIGUSR2
[Wed Apr 28 16:10:06 2021] 2340 SIGUSR1 sent, 2280 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.083 sec between SIGUSR1, avg 0.106 sec between SIGUSR2
[Wed Apr 28 16:10:07 2021] 2340 SIGUSR1 sent, 2290 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.083 sec between SIGUSR1, avg 0.106 sec between SIGUSR2
[Wed Apr 28 16:10:08 2021] 2341 SIGUSR1 sent, 2299 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:08 2021] 2351 SIGUSR1 sent, 2299 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:08 2021] 2361 SIGUSR1 sent, 2299 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:08 2021] 2371 SIGUSR1 sent, 2299 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:08 2021] 2381 SIGUSR1 sent, 2299 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:08 2021] 2391 SIGUSR1 sent, 2299 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:08 2021] 2401 SIGUSR1 sent, 2299 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:08 2021] 2411 SIGUSR1 sent, 2299 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:09 2021] 2417 SIGUSR1 sent, 2303 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:09 2021] 2417 SIGUSR1 sent, 2313 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.107 sec between SIGUSR2
[Wed Apr 28 16:10:09 2021] 2417 SIGUSR1 sent, 2323 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.108 sec between SIGUSR2
[Wed Apr 28 16:10:09 2021] 2417 SIGUSR1 sent, 2333 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.084 sec between SIGUSR1, avg 0.108 sec between SIGUSR2
[Wed Apr 28 16:10:10 2021] 2426 SIGUSR1 sent, 2334 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.085 sec between SIGUSR1, avg 0.108 sec between SIGUSR2
[Wed Apr 28 16:10:10 2021] 2436 SIGUSR1 sent, 2334 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.085 sec between SIGUSR1, avg 0.108 sec between SIGUSR2
[Wed Apr 28 16:10:11 2021] 2439 SIGUSR1 sent, 2341 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.085 sec between SIGUSR1, avg 0.109 sec between SIGUSR2
[Wed Apr 28 16:10:12 2021] 2440 SIGUSR1 sent, 2350 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.085 sec between SIGUSR1, avg 0.109 sec between SIGUSR2
[Wed Apr 28 16:10:12 2021] 2450 SIGUSR1 sent, 2350 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.086 sec between SIGUSR1, avg 0.109 sec between SIGUSR2
[Wed Apr 28 16:10:13 2021] 2452 SIGUSR1 sent, 2358 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.086 sec between SIGUSR1, avg 0.110 sec between SIGUSR2
[Wed Apr 28 16:10:14 2021] 2460 SIGUSR1 sent, 2360 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.086 sec between SIGUSR1, avg 0.110 sec between SIGUSR2
[Wed Apr 28 16:10:14 2021] 2470 SIGUSR1 sent, 2360 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.086 sec between SIGUSR1, avg 0.110 sec between SIGUSR2
[Wed Apr 28 16:10:14 2021] 2480 SIGUSR1 sent, 2360 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.086 sec between SIGUSR1, avg 0.110 sec between SIGUSR2
[Wed Apr 28 16:10:14 2021] 2490 SIGUSR1 sent, 2360 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.087 sec between SIGUSR1, avg 0.110 sec between SIGUSR2
[Wed Apr 28 16:10:15 2021] 2500 SIGUSR1 sent, 2360 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.087 sec between SIGUSR1, avg 0.111 sec between SIGUSR2
[Wed Apr 28 16:10:15 2021] 2510 SIGUSR1 sent, 2360 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.087 sec between SIGUSR1, avg 0.111 sec between SIGUSR2
[Wed Apr 28 16:10:16 2021] 2519 SIGUSR1 sent, 2361 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.087 sec between SIGUSR1, avg 0.111 sec between SIGUSR2
[Wed Apr 28 16:10:16 2021] 2519 SIGUSR1 sent, 2371 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.087 sec between SIGUSR1, avg 0.111 sec between SIGUSR2
[Wed Apr 28 16:10:17 2021] 2522 SIGUSR1 sent, 2378 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.088 sec between SIGUSR1, avg 0.112 sec between SIGUSR2
[Wed Apr 28 16:10:17 2021] 2532 SIGUSR1 sent, 2378 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.088 sec between SIGUSR1, avg 0.112 sec between SIGUSR2
[Wed Apr 28 16:10:18 2021] 2533 SIGUSR1 sent, 2387 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.088 sec between SIGUSR1, avg 0.113 sec between SIGUSR2
[Wed Apr 28 16:10:19 2021] 2541 SIGUSR1 sent, 2389 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.088 sec between SIGUSR1, avg 0.113 sec between SIGUSR2
[Wed Apr 28 16:10:19 2021] 2551 SIGUSR1 sent, 2389 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.089 sec between SIGUSR1, avg 0.113 sec between SIGUSR2
[Wed Apr 28 16:10:19 2021] 2561 SIGUSR1 sent, 2389 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.089 sec between SIGUSR1, avg 0.113 sec between SIGUSR2
[Wed Apr 28 16:10:19 2021] 2571 SIGUSR1 sent, 2389 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.089 sec between SIGUSR1, avg 0.113 sec between SIGUSR2
[Wed Apr 28 16:10:19 2021] 2581 SIGUSR1 sent, 2389 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.089 sec between SIGUSR1, avg 0.113 sec between SIGUSR2
[Wed Apr 28 16:10:20 2021] 2588 SIGUSR1 sent, 2392 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.089 sec between SIGUSR1, avg 0.113 sec between SIGUSR2
[Wed Apr 28 16:10:20 2021] 2588 SIGUSR1 sent, 2402 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.089 sec between SIGUSR1, avg 0.114 sec between SIGUSR2
[Wed Apr 28 16:10:20 2021] 2588 SIGUSR1 sent, 2412 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.089 sec between SIGUSR1, avg 0.114 sec between SIGUSR2
[Wed Apr 28 16:10:21 2021] 2591 SIGUSR1 sent, 2419 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.089 sec between SIGUSR1, avg 0.114 sec between SIGUSR2
[Wed Apr 28 16:10:21 2021] 2601 SIGUSR1 sent, 2419 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.090 sec between SIGUSR1, avg 0.114 sec between SIGUSR2
[Wed Apr 28 16:10:22 2021] 2611 SIGUSR1 sent, 2419 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.090 sec between SIGUSR1, avg 0.115 sec between SIGUSR2
[Wed Apr 28 16:10:22 2021] 2621 SIGUSR1 sent, 2419 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.090 sec between SIGUSR1, avg 0.115 sec between SIGUSR2
[Wed Apr 28 16:10:23 2021] 2623 SIGUSR1 sent, 2427 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.090 sec between SIGUSR1, avg 0.115 sec between SIGUSR2
[Wed Apr 28 16:10:24 2021] 2629 SIGUSR1 sent, 2431 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:24 2021] 2639 SIGUSR1 sent, 2431 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:24 2021] 2649 SIGUSR1 sent, 2431 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:24 2021] 2659 SIGUSR1 sent, 2431 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:24 2021] 2669 SIGUSR1 sent, 2431 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:24 2021] 2679 SIGUSR1 sent, 2431 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:24 2021] 2689 SIGUSR1 sent, 2431 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:24 2021] 2699 SIGUSR1 sent, 2431 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:25 2021] 2707 SIGUSR1 sent, 2433 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:25 2021] 2707 SIGUSR1 sent, 2443 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:25 2021] 2707 SIGUSR1 sent, 2453 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.116 sec between SIGUSR2
[Wed Apr 28 16:10:25 2021] 2707 SIGUSR1 sent, 2463 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.091 sec between SIGUSR1, avg 0.117 sec between SIGUSR2
[Wed Apr 28 16:10:26 2021] 2713 SIGUSR1 sent, 2467 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.092 sec between SIGUSR1, avg 0.117 sec between SIGUSR2
[Wed Apr 28 16:10:26 2021] 2723 SIGUSR1 sent, 2467 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.092 sec between SIGUSR1, avg 0.117 sec between SIGUSR2
[Wed Apr 28 16:10:27 2021] 2729 SIGUSR1 sent, 2471 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.092 sec between SIGUSR1, avg 0.117 sec between SIGUSR2
[Wed Apr 28 16:10:27 2021] 2729 SIGUSR1 sent, 2481 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.092 sec between SIGUSR1, avg 0.118 sec between SIGUSR2
